name,path,activity,type,bodyPart,description,thumbnailUrl
2023 impact124,8850581/día 2/2023_impact124.mp4,Sentadilla búlgara,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 ke001,8850581/día 2/2023_ke001.mp4,Peso muerto - Kettlebell,strength,"""Zona lumbar","""Zona lumbar, Glúteos, Corvas, Piernas""",
2023 ke012,8850581/día 2/2023_ke012.mp4,Balanceo - Kettlebell,strength,"""Hombros","""Hombros, Cuádriceps, Glúteos, Zona lumbar, Todos los abdominales""",
2023 oa047,8850581/día 2/2023_oa047.mp4,Fondos de tríceps - Caja,strength,Tríceps,Tríceps,
2023 oa093,8850581/día 2/2023_oa093.mp4,Extensión de tríceps tumbado - Mancuernas,strength,Tríceps,Tríceps,
2023 sid0005,8850581/día 2/2023_sid0005.mp4,Giro ruso,strength,Oblicuos,Oblicuos,
2023 xa004,8850581/día 2/2023_xa004.mp4,Plancha doblando las rodillas,cardio,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 bb002,8932605/día 1/2023_bb002.mp4,Remo de pie - Barra,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 gb002,8932605/día 1/2023_gb002.mp4,Jalon al pecho,strength,"""Dorsales","""Dorsales, Bíceps, Espalda""",
2023 id0516,8932605/día 1/2023_id0516.mp4,Dominada con agarre neutro,strength,"""Dorsales","""Dorsales, Bíceps""",
2023 oa041,8932605/día 1/2023_oa041.mp4,Curl de bíceps - Polea,strength,Bíceps,Bíceps,
2023 oa050,8932605/día 1/2023_oa050.mp4,Extension de columna baja,strength,"""Zona lumbar","""Zona lumbar, Corvas, Glúteos""",
2023 sid0001,8932605/día 1/2023_sid0001.mp4,Remo T-Bar - Barra,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera, Bíceps, Dorsales""",
2023 sid0002,8932605/día 1/2023_sid0002.mp4,Remo en polea baja- Polea,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 sid0020,8932605/día 1/2023_sid0020.mp4,Curl de bíceps agarre ancho - Barra,strength,Bíceps,Bíceps,8932605/día 1/images/2643891320.png
2023 ds001,8932605/día 2/2023_ds001.mp4,Elevaciones laterales de pie - mancuernas,strength,Hombros,Hombros,
2023 id0106,8932605/día 2/2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas, Zona lumbar""",
2023 impact125,8932605/día 2/2023_impact125.mp4,Sentadilla búlgara,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 oa024,8932605/día 2/2023_oa024.mp4,Remo al cuello - Barra,strength,"""Hombros parte central","""Hombros parte central, Zona cervical, Hombros parte delantera, Bíceps""",
2023 oa057,8932605/día 2/2023_oa057.mp4,Prensa a 45 grados,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",
2023 oa100,8932605/día 2/2023_oa100.mp4,Press de hombros sentado - Mancuernas,strength,Hombros,Hombros,
2023 sid0012,8932605/día 2/2023_sid0012.mp4,Extensión de piernas sentado,strength,Cuádriceps,Cuádriceps,
2023 bc001,8932605/día 3/2023_bc001.mp4,Press de banca - Barra,strength,"""Pecho","""Pecho, Tríceps, Hombros parte delantera""",
2023 dc001,8932605/día 3/2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho,Pecho,
2023 gt001,8932605/día 3/2023_gt001.mp4,Extension de codo - Polea,strength,Tríceps,Tríceps,
2023 id0214,8932605/día 3/2023_id0214.mp4,Extensión de codo sobre cabeza - Polea,strength,Tríceps,Tríceps,
2023 oa069,8932605/día 3/2023_oa069.mp4,Pullover con brazos doblados - Con pesa,strength,"""Pecho","""Pecho, Tríceps, Dorsales""",
2023 oa093,8932605/día 3/2023_oa093.mp4,Extensión de tríceps tumbado - Mancuernas,strength,Tríceps,Tríceps,
2023 sid0010,8932605/día 3/2023_sid0010.mp4,Cruces - Polea,strength,"""Pecho","""Pecho, Bíceps""",
2023 bb004,8932605/día 4/2023_bb004.mp4,Peso muerto - Barra,strength,"""Glúteos","""Glúteos, Corvas, Zona lumbar""",
2023 equip017,8932605/día 4/2023_equip017.mp4,Sentadilla Hack,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Piernas""",8932605/día 4/images/2643891351.png
2023 id0434,8932605/día 4/2023_id0434.mp4,Hip thrust alto - Barra,strength,"""Glúteos","""Glúteos, Cuádriceps, Zona lumbar""",8932605/día 4/images/2643891354.png
2023 impact104,8932605/día 4/2023_impact104.mp4,Sentadilla con press - Barra,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Hombros, Tríceps""",8932605/día 4/images/2643891355.png
2023 rob079,8932605/día 4/2023_rob079.mp4,Sentadilla Goblet - Kettlebell,strength,"""Cuádriceps","""Cuádriceps, Zona lumbar, Glúteos, Todos los abdominales""",8932605/día 4/images/2643891350.png
2023 sid0013,8932605/día 4/2023_sid0013.mp4,Máquina para curl femoral tumbado,strength,Corvas,Corvas,8932605/día 4/images/2643891352.png
2023 id0020,9061586/Plan unique/2023_id0020.mp4,Pies rapidos,cardio,"""Sistema cardiovascular","""Sistema cardiovascular, Piernas """,
2023 id0401,9061586/Plan unique/2023_id0401.mp4,Vertical traction - FB,strength,"""Dorsales","""Dorsales, Bíceps""",9061586/Plan unique/images/2713421886.png
2023 id0621,9061586/Plan unique/2023_id0621.mp4,Row wide - EB,strength,"""Zona cervical","""Zona cervical, Bíceps""",
2023 id1733,9061586/Plan unique/2023_id1733.mp4,Máquina mariposa,strength,"""Pecho","""Pecho, Hombros parte delantera""",
2023 id2135,9061586/Plan unique/2023_id2135.mp4,Overhead squat - MRB,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Hombros, Todos los abdominales""",
2023 oa074,9061586/Plan unique/2023_oa074.mp4,Flexion lateral,strength,Oblicuos,Oblicuos,
2023 oa094,9061586/Plan unique/2023_oa094.mp4,Crunch de abdominales arrodillado - Cinta elástica,strength,Todos los abdominales,Todos los abdominales,
2023 rekker005,9061586/Plan unique/2023_rekker005.mp4,Press de pectoral - Cinta elástica,strength,"""Pecho","""Pecho, Tríceps""",
2023 rob073a,9061586/Plan unique/2023_rob073a.mp4,Zancadas,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas""",
2023 cw003,9061731/Plan unique/2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular,Sistema cardiovascular,
2023 id0863,9061731/Plan unique/2023_id0863.mp4,Reverse fly - EB,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 id0917,9061731/Plan unique/2023_id0917.mp4,"""High front raise squat position","left - Pulley""",strength,"strength,""Hombros parte trasera, Cuádriceps, Todos los abdominales, Zona cervical""",
2023 id1925,9061731/Plan unique/2023_id1925.mp4,Horizontal row exorotation shoulder press - EBs,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera, Hombros parte central, Hombros parte delantera""",9061731/Plan unique/images/2713508432.png
2023 id2096,9061731/Plan unique/2023_id2096.mp4,Band face pulls - EB,strength,"""Hombros parte trasera","""Hombros parte trasera, Zona cervical, Bíceps""",
2023 oa095,9061731/Plan unique/2023_oa095.mp4,Elevaciones laterales con elastico - Cinta elástica,strength,Hombros,Hombros,
2023 rekker004,9061731/Plan unique/2023_rekker004.mp4,Curl de bíceps - Cinta elástica,strength,Bíceps,Bíceps,
2023 rekker007,9061731/Plan unique/2023_rekker007.mp4,Sentadilla- Cinta elástica,strength,"""Cuádriceps","""Cuádriceps, Glúteos""",
2023 xs020,9061731/Plan unique/2023_xs020.mp4,Balanceo de brazo de delante hacia atrás,strength,"""Pecho","""Pecho, Zona cervical, Hombros parte delantera, Hombros parte trasera""",
2023 id0013,9061978/Plan unique/2023_id0013.mp4,Peso muerto posterior - Banda de resistencia,strength,"""Glúteos","""Glúteos, Zona lumbar, Todos los abdominales""",
2023 id0308,9061978/Plan unique/2023_id0308.mp4,Caminar con las manos inverso con plancha a un brazo,strength,"""Abdominales - Abdominales rectos","""Abdominales - Abdominales rectos, Hombros parte delantera, Hombros parte central""",9061978/Plan unique/images/2713459937.png
2023 id1303,9061978/Plan unique/2023_id1303.mp4,X-walk - EB,strength,"""Glúteos","""Glúteos, Cuádriceps""",
2023 id1685,9061978/Plan unique/2023_id1685.mp4,"""Lateral jump floor tap","alternated""",strength,"strength,""Cuádriceps, Glúteos, Abductor""",9061978/Plan unique/images/2713459936.png
2023 id1733,9061978/Plan unique/2023_id1733.mp4,Máquina mariposa,strength,"""Pecho","""Pecho, Hombros parte delantera""",
2023 id2097,9061978/Plan unique/2023_id2097.mp4,Hip press kneeling - EB,strength,"""Glúteos","""Glúteos, Corvas""",
2023 id2100,9061978/Plan unique/2023_id2100.mp4,Front squats - EB,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Zona lumbar, Piernas, Todos los abdominales""",
2023 oa095,9061978/Plan unique/2023_oa095.mp4,Elevaciones laterales con elastico - Cinta elástica,strength,Hombros,Hombros,
2023 xf002,9061978/Plan unique/2023_xf002.mp4,Molinillo,strength,Oblicuos,Oblicuos,
2023 id1342,9062155/Plan unique/2023_id1342.mp4,Elbow feet to plank,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,9062155/Plan unique/images/2713724840.png
2023 id1640,9062155/Plan unique/2023_id1640.mp4,"""Leg raise exorotation feet","alternated - MRB""",strength,"strength,""Cuádriceps, Todos los abdominales""",9062155/Plan unique/images/2713724838.png
2023 id1733,9062155/Plan unique/2023_id1733.mp4,Máquina mariposa,strength,"""Pecho","""Pecho, Hombros parte delantera""",
2023 id4295,9062155/Plan unique/2023_id4295.mp4,Shoulder press slow - EB,strength,Hombros,Hombros,9062155/Plan unique/images/2713724835.png
2023 oa096,9062155/Plan unique/2023_oa096.mp4,Encogimientos con elasticos - Cinta elástica,strength,"""Hombros","""Hombros, Cuello""",
2023 rekker001,9062155/Plan unique/2023_rekker001.mp4,Remo - Cinta elástica,strength,"""Zona cervical","""Zona cervical, Bíceps, Dorsales, Hombros parte trasera""",
2023 rekker002,9062155/Plan unique/2023_rekker002.mp4,Extension de codo - Cinta elástica,strength,Tríceps,Tríceps,
2023 xa015,9062155/Plan unique/2023_xa015.mp4,Escalada,strength,"""Cuádriceps","""Cuádriceps, Abdominales - Abdominales rectos """,
2023 xl001,9062155/Plan unique/2023_xl001.mp4,Sentadillas autocarga,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 da004,9062642/Plan unique/2023_da004.mp4,Giro ruso - Mancuerna,strength,"""Oblicuos","""Oblicuos, Todos los abdominales""",
2023 dl019,9062642/Plan unique/2023_dl019.mp4,Peso muerto - Mancuernas,strength,"""Zona lumbar","""Zona lumbar, Corvas, Glúteos """,
2023 herman001,9062642/Plan unique/2023_herman001.mp4,Patada de triceps - Mancuernas,strength,Tríceps,Tríceps,
2023 id0443,9062642/Plan unique/2023_id0443.mp4,Squat to hammer curl - DBs,strength,"""Bíceps","""Bíceps, Cuádriceps """,
2023 id1253,9062642/Plan unique/2023_id1253.mp4,Burpee shoulder press -  DBs,strength,"""Cuerpo completo","""Cuerpo completo, Hombros parte delantera """,
2023 id1738,9062642/Plan unique/2023_id1738.mp4,Cardio libre,strength,"""Pecho","""Pecho, Hombros parte delantera, Tríceps""",
2023 id2297,9062642/Plan unique/2023_id2297.mp4,Freestyle boxing,strength,"""Oblicuos","""Oblicuos, Pecho, Tríceps, Hombros parte delantera""",
2023 impact091,9062642/Plan unique/2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"""Zona cervical","""Zona cervical, Bíceps, Hombros parte trasera, Dorsales""",
2023 sid0295,9062642/Plan unique/2023_sid0295.mp4,Squat to shoulder press - DBs,strength,"""Cuádriceps","""Cuádriceps, Hombros parte delantera, Bíceps, Tríceps""",
2023 id1520,9062796/Plan unique/2023_id1520.mp4,Boat pose,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 id1530,9062796/Plan unique/2023_id1530.mp4,"""Cow face pose","right""",strength,"strength,""Glúteos, Tríceps, Abductor""",
2023 id1530m,9062796/Plan unique/2023_id1530m.mp4,"""Cow face pose","left""",strength,"strength,""Glúteos, Hombros parte delantera, Dorsales """,
2023 id1551,9062796/Plan unique/2023_id1551.mp4,"""Half lord of the fishes pose","left""",strength,"strength,""Glúteos, Abductor""",
2023 id1551m,9062796/Plan unique/2023_id1551m.mp4,"""Half lord of the fishes pose","right""",strength,"strength,""Glúteos, Abductor""",
2023 id1554,9062796/Plan unique/2023_id1554.mp4,Happy baby pose,strength,"""Cuádriceps","""Cuádriceps, Abdominales - Abdominales rectos """,
2023 id1575,9062796/Plan unique/2023_id1575.mp4,Plow pose,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 id1578,9062796/Plan unique/2023_id1578.mp4,"""Sage Marichi pose","left""",strength,"strength,Cuádriceps",
2023 id1578m,9062796/Plan unique/2023_id1578m.mp4,"""Sage Marichi pose","right""",strength,"strength,""Zona lumbar, Corvas """,
2023 id1599,9062796/Plan unique/2023_id1599.mp4,Upward bow pose,strength,Zona lumbar,Zona lumbar,
2023 id0013,9064279/Plan unique/2023_id0013.mp4,Peso muerto posterior - Banda de resistencia,strength,"""Glúteos","""Glúteos, Zona lumbar, Todos los abdominales""",
2023 id0446,9064279/Plan unique/2023_id0446.mp4,Mountain climber legs sideways,strength,"""Oblicuos","""Oblicuos, Cuádriceps """,
2023 id0621,9064279/Plan unique/2023_id0621.mp4,Row wide - EB,strength,"""Zona cervical","""Zona cervical, Bíceps""",
2023 id2297,9064279/Plan unique/2023_id2297.mp4,Freestyle boxing,strength,"""Oblicuos","""Oblicuos, Pecho, Tríceps, Hombros parte delantera""",
2023 oa037,9064279/Plan unique/2023_oa037.mp4,gemelo con elastico- Cinta elástica,strength,Gemelos,Gemelos,
2023 oa067,9064279/Plan unique/2023_oa067.mp4,Planchas con elastico - Cinta elástica,strength,"""Pecho","""Pecho, Tríceps""",
2023 oa074,9064279/Plan unique/2023_oa074.mp4,Flexion lateral,strength,Oblicuos,Oblicuos,
2023 rekker002,9064279/Plan unique/2023_rekker002.mp4,Extension de codo - Cinta elástica,strength,Tríceps,Tríceps,
2023 rekker007,9064279/Plan unique/2023_rekker007.mp4,Sentadilla- Cinta elástica,strength,"""Cuádriceps","""Cuádriceps, Glúteos""",
2023 cw003,9064594/Plan unique/2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular,Sistema cardiovascular,
2023 id0123,9064594/Plan unique/2023_id0123.mp4,"""Abdominal","Abmat""",strength,"strength,Abdominales - Abdominales rectos",9064594/Plan unique/images/2714882364.png
2023 id0863,9064594/Plan unique/2023_id0863.mp4,Reverse fly - EB,strength,"""Zona cervical","""Zona cervical, Hombros parte trasera""",
2023 id1683,9064594/Plan unique/2023_id1683.mp4,"""Plank knee to elbow","left""",strength,"strength,Oblicuos",9064594/Plan unique/images/2714882360.png
2023 id1733,9064594/Plan unique/2023_id1733.mp4,Máquina mariposa,strength,"""Pecho","""Pecho, Hombros parte delantera""",
2023 id2100,9064594/Plan unique/2023_id2100.mp4,Front squats - EB,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Zona lumbar, Piernas, Todos los abdominales""",
2023 id4155,9064594/Plan unique/2023_id4155.mp4,"""Shoulder press incline",right - EB,"Duo""","Duo"",strength,""Hombros parte delantera, Pecho superior, Tríceps""",9064594/Plan unique/images/2714882349.png
2023 id4155m,9064594/Plan unique/2023_id4155m.mp4,"""Shoulder press incline",left - EB,"Duo""","Duo"",strength,""Hombros parte delantera, Pecho superior, Tríceps""",9064594/Plan unique/images/2714882347.png
2023 oa095,9064594/Plan unique/2023_oa095.mp4,Elevaciones laterales con elastico - Cinta elástica,strength,Hombros,Hombros,
2023 rekker004,9064594/Plan unique/2023_rekker004.mp4,Curl de bíceps - Cinta elástica,strength,Bíceps,Bíceps,
2023 rob005a,9064594/Plan unique/2023_rob005a.mp4,Zancada posterior,strength,"""Cuádriceps","""Cuádriceps, Glúteos, Corvas""",9064594/Plan unique/images/2714882358.png
2023 id1521,9067462/Plan unique/2023_id1521.mp4,Bound angle pose,strength,"""Abductor","""Abductor, Glúteos""",
2023 id1525,9067462/Plan unique/2023_id1525.mp4,Cat pose,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 id1531,9067462/Plan unique/2023_id1531.mp4,Cow pose,strength,Zona lumbar,Zona lumbar,
2023 id1540,9067462/Plan unique/2023_id1540.mp4,Extended puppy pose,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 id1586,9067462/Plan unique/2023_id1586.mp4,Seated forward bend,strength,Corvas,Corvas,
2023 id1589,9067462/Plan unique/2023_id1589.mp4,"""Side plank pose","right""",strength,"strength,Oblicuos",
2023 id1589m,9067462/Plan unique/2023_id1589m.mp4,"""Side plank pose","left""",strength,"strength,""Oblicuos, Zona lumbar, Hombros parte delantera """,
2023 id1601,9067462/Plan unique/2023_id1601.mp4,Upward plank pose,strength,Zona lumbar,Zona lumbar,
2023 xa029,9067462/Plan unique/2023_xa029.mp4,Repeticiones de plancha,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 id1524,9067857/Plan unique/2023_id1524.mp4,Camel pose,strength,"""Zona lumbar","""Zona lumbar, Corvas """,
2023 id1549,9067857/Plan unique/2023_id1549.mp4,"""Gate pose","left""",strength,"strength,Oblicuos",
2023 id1549m,9067857/Plan unique/2023_id1549m.mp4,"""Gate pose","right""",strength,"strength,""Oblicuos, Abductor """,
2023 id1552,9067857/Plan unique/2023_id1552.mp4,"""Half moon pose","right""",strength,"strength,""Oblicuos, Glúteos, Abductor""",
2023 id1552m,9067857/Plan unique/2023_id1552m.mp4,"""Half moon pose","left""",strength,"strength,Oblicuos",
2023 id1565,9067857/Plan unique/2023_id1565.mp4,"""Low lunge","right""",strength,"strength,Cuádriceps",
2023 id1565m,9067857/Plan unique/2023_id1565m.mp4,"""Low lunge","left""",strength,"strength,""Cuádriceps, Glúteos """,
2023 id1605,9067857/Plan unique/2023_id1605.mp4,"""Warrior II pose","left""",strength,"strength,""Cuádriceps, Glúteos, Corvas""",
2023 id1605m,9067857/Plan unique/2023_id1605m.mp4,"""Warrior II pose","right""",strength,"strength,""Cuádriceps, Glúteos, Corvas""",
2023 xs001,9067857/Plan unique/2023_xs001.mp4,Postura de la montaña y estiramiento,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
2023 id1521,9067949/Plan unique/2023_id1521.mp4,Bound angle pose,strength,"""Abductor","""Abductor, Glúteos""",
2023 id1527,9067949/Plan unique/2023_id1527.mp4,Child pose,strength,"""Cuádriceps","""Cuádriceps, Corvas """,
2023 id1530,9067949/Plan unique/2023_id1530.mp4,"""Cow face pose","right""",strength,"strength,""Glúteos, Tríceps, Abductor""",
2023 id1530m,9067949/Plan unique/2023_id1530m.mp4,"""Cow face pose","left""",strength,"strength,""Glúteos, Hombros parte delantera, Dorsales """,
2023 id1536,9067949/Plan unique/2023_id1536.mp4,"""Eagle pose","left""",strength,"strength,""Cuádriceps, Glúteos, Corvas, Zona lumbar""",
2023 id1536m,9067949/Plan unique/2023_id1536m.mp4,"""Eagle pose","right""",strength,"strength,""Abductor, Pecho superior """,
2023 id1562,9067949/Plan unique/2023_id1562.mp4,Locust pose,strength,Zona lumbar,Zona lumbar,
2023 id1607,9067949/Plan unique/2023_id1607.mp4,Wide-Angle seated forward bend,strength,"""Zona lumbar","""Zona lumbar, Abductor """,
2023 id1608,9067949/Plan unique/2023_id1608.mp4,Wide-Legged forward bend,strength,"""Corvas","""Corvas, Zona lumbar, Abductor, Hombros parte delantera, Pecho superior """,
2023 xs001,9067949/Plan unique/2023_xs001.mp4,Postura de la montaña y estiramiento,strength,Abdominales - Abdominales rectos,Abdominales - Abdominales rectos,
