videoId,videoImg,videovalue,videoactivity,videotype,videodescription,plan_url,plan_id,day_id,day_name
81729865_text,https://sagafit.virtuagym.com/thumb/activity/picture/569a27cb3cb7de3fa6cb05ae34257b290f50.png,2023_rob008.mp4,Plancha lateral sobre codos,strength,Oblicuos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20759,20759,single_day,Plan unique
81729864_text,https://sagafit.virtuagym.com/thumb/activity/picture/0eb6a91e4405b0e532bfcf92c04fc76dbdc8.png,2023_xz002.mp4,Superman,strength,Zona lumbar ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20759,20759,single_day,Plan unique
81729863_text,https://sagafit.virtuagym.com/thumb/activity/picture/6553012f2c43960766dcb96bf9d0709c7106.png,2023_cw002.mp4,Descanso,cardio,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20759,20759,single_day,Plan unique
81726220_text,https://sagafit.virtuagym.com/thumb/activity/picture/449a7795439014e8828fed888daef142dc4b.png,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
81726219_text,https://sagafit.virtuagym.com/thumb/activity/picture/1f468dbb348d05ca8750e2b44221a3dbb544.png,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
81726218_text,https://sagafit.virtuagym.com/thumb/activity/picture/c5ac4d99ce21061292ba37c651097f6c5da9.png,2023_gl006.mp4,Curl femoral sentado,strength,Corvas ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
81726217_text,https://sagafit.virtuagym.com/thumb/activity/picture/18aaa7da11a031cc66ae30c76de749cf4a80.png,2023_gc001.mp4,Press de pectoral en maquina,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
81726216_text,https://sagafit.virtuagym.com/thumb/activity/picture/06e437f3e4dcfed878e828e6e9d42710d298.png,2023_gs001.mp4,Máquina de press de hombros,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
81726215_text,https://sagafit.virtuagym.com/thumb/activity/picture/d6ef969c8b333767afa5f2aa746d3c8f12ea.png,2023_xa029.mp4,Repeticiones de plancha,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
81726214_text,https://sagafit.virtuagym.com/thumb/activity/picture/5867395f65aed56b280ae6a3fce4d71cfb49.png,2023_oa039.mp4,Máquina de extensión de columna,strength,Zona lumbar ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
81726213_text,https://sagafit.virtuagym.com/thumb/activity/picture/d7dc26db28a63bbe3b2adbdd5ee0c783e8c6.png,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20354,20354,single_day,Plan unique
62894010_text,https://sagafit.virtuagym.com/thumb/activity/picture/d7dc26db28a63bbe3b2adbdd5ee0c783e8c6.png,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894009_text,https://sagafit.virtuagym.com/thumb/activity/picture/67460a8d05b9dfa4a8de724d0c523511b7bd.png,2023_sid0012.mp4,Extensión de piernas sentado,strength,Cuádriceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894008_text,https://sagafit.virtuagym.com/thumb/activity/picture/c5ac4d99ce21061292ba37c651097f6c5da9.png,2023_gl006.mp4,Curl femoral sentado,strength,Corvas ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894007_text,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894006_text,https://sagafit.virtuagym.com/thumb/activity/picture/bf4b6126be5bb969970bd9319fc84382e3b2.png,2023_db011.mp4,Pajaros tumbado - Mancuernas,strength,"Zona cervical, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894005_text,https://sagafit.virtuagym.com/thumb/activity/picture/1d1cc4973604bd2e9173de2424344109f861.png,2023_gc004.mp4,Press de banca Máquina de Smith,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894004_text,https://sagafit.virtuagym.com/thumb/activity/picture/da6553582adff38f8df8a7cb84dc1e32680e.png,2023_oa082.mp4,Press de hombros - Barra,strength,"Hombros, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894003_text,https://sagafit.virtuagym.com/thumb/activity/picture/9b4dddbb29629e4c7ad626eeaa387aa2a13b.png,2023_ga001.mp4,Máquina de crunch abdominal,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894002_text,https://sagafit.virtuagym.com/thumb/activity/picture/4b3aae97b7b6da4bf0eb123bc6acca270720.png,2023_oa050.mp4,Extension de columna baja,strength,"Zona lumbar, Corvas, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
62894001_text,https://sagafit.virtuagym.com/thumb/activity/picture/3bca8000b319d1b2ba0bb7c0be4f56f62aa6.png,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20355,20355,single_day,Plan unique
81728081_text,https://sagafit.virtuagym.com/thumb/activity/picture/9739bf7941075e1efae19007d167a13f4b0b.png,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728080_text,https://sagafit.virtuagym.com/thumb/activity/picture/e3124b7ad8c781e1119239091d969e49573b.png,2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"Cuádriceps, Glúteos, Piernas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728079_text,https://sagafit.virtuagym.com/thumb/activity/picture/8a3960befcb5d36705ca435820ef27586bbf.png,2023_sid0013.mp4,Máquina para curl femoral tumbado,strength,Corvas ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728078_text,https://sagafit.virtuagym.com/thumb/activity/picture/51a3a4bf5c35a2c559f920ca4162aec91933.png,2023_gb002.mp4,Jalon al pecho,strength,"Dorsales, Bíceps, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728077_text,https://sagafit.virtuagym.com/thumb/activity/picture/beb4f013ae8e9606e32427b0146459f243df.png,2023_bb002.mp4,Remo de pie - Barra,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728076_text,https://sagafit.virtuagym.com/thumb/activity/picture/01220d5fb7b83b50a45f1e80f59190957003.png,2023_bc001.mp4,Press de banca - Barra,strength,"Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728075_text,https://sagafit.virtuagym.com/thumb/activity/picture/4162ef05175d70a474289cf44eef75a33ec7.png,2023_equip005.mp4,Elevaciones laterales en maquina,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728074_text,https://sagafit.virtuagym.com/thumb/activity/picture/da6553582adff38f8df8a7cb84dc1e32680e.png,2023_oa082.mp4,Press de hombros - Barra,strength,"Hombros, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728073_text,https://sagafit.virtuagym.com/thumb/activity/picture/9b4dddbb29629e4c7ad626eeaa387aa2a13b.png,2023_ga001.mp4,Máquina de crunch abdominal,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728072_text,https://sagafit.virtuagym.com/thumb/activity/picture/4b3aae97b7b6da4bf0eb123bc6acca270720.png,2023_oa050.mp4,Extension de columna baja,strength,"Zona lumbar, Corvas, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728071_text,https://sagafit.virtuagym.com/thumb/activity/picture/3bca8000b319d1b2ba0bb7c0be4f56f62aa6.png,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20360,20360,single_day,Plan unique
81728173_text,https://sagafit.virtuagym.com/thumb/activity/picture/9739bf7941075e1efae19007d167a13f4b0b.png,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20362,20362,single_day,Plan unique
81728172_text,https://sagafit.virtuagym.com/thumb/activity/picture/17207331ee24609bfc390a7d36ce04cd79f6.png,2023_bl001.mp4,Sentadilla - Barra,strength,"Cuádriceps, Glúteos, Zona lumbar, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=20362,20362,single_day,Plan unique
